"No.","Time","Source","Destination","Protocol","Length","Info","Source port","Destination port"
"1494","20.007232","192.168.100.103","192.168.100.101","TCP","60","44277  >  7777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","7777"
"1495","20.009987","192.168.100.103","192.168.100.101","TCP","60","44277  >  1309 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1309"
"1496","20.009992","192.168.100.103","192.168.100.101","TCP","60","44277  >  15004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","15004"
"1497","20.010165","192.168.100.103","192.168.100.101","TCP","60","44277  >  1234 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1234"
"1498","20.010306","192.168.100.103","192.168.100.101","TCP","60","44277  >  255 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","255"
"1499","20.010311","192.168.100.103","192.168.100.101","TCP","60","44277  >  5054 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5054"
"1500","20.010534","192.168.100.103","192.168.100.101","TCP","60","44276  >  3011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3011"
"1501","20.010542","192.168.100.103","192.168.100.101","TCP","60","44276  >  800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","800"
"1502","20.010713","192.168.100.103","192.168.100.101","TCP","60","44276  >  9595 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9595"
"1503","20.010731","192.168.100.103","192.168.100.101","TCP","60","44276  >  3371 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3371"
"1504","20.013960","192.168.100.103","192.168.100.101","TCP","60","44277  >  6002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","6002"
"1505","20.013964","192.168.100.103","192.168.100.101","TCP","60","44277  >  1032 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1032"
"1506","20.014158","192.168.100.103","192.168.100.101","TCP","60","44277  >  50002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","50002"
"1507","20.014251","192.168.100.103","192.168.100.101","TCP","60","44277  >  20000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","20000"
"1508","20.014344","192.168.100.103","192.168.100.101","TCP","60","44277  >  4126 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","4126"
"1509","20.014440","192.168.100.103","192.168.100.101","TCP","60","44277  >  1864 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1864"
"1510","20.014535","192.168.100.103","192.168.100.101","TCP","60","44277  >  1782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1782"
"1511","20.014630","192.168.100.103","192.168.100.101","TCP","60","44277  >  32770 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","32770"
"1512","20.014739","192.168.100.103","192.168.100.101","TCP","60","44276  >  4444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","4444"
"1513","20.014742","192.168.100.103","192.168.100.101","TCP","60","44276  >  20222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","20222"
"1514","20.014963","192.168.100.103","192.168.100.101","TCP","60","44276  >  711 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","711"
"1515","20.014972","192.168.100.103","192.168.100.101","TCP","60","44276  >  3918 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3918"
"1516","20.015162","192.168.100.103","192.168.100.101","TCP","60","44276  >  9091 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9091"
"1517","20.015170","192.168.100.103","192.168.100.101","TCP","60","44276  >  2323 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2323"
"1518","20.015388","192.168.100.103","192.168.100.101","TCP","60","44276  >  3324 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3324"
"1519","20.017905","192.168.100.103","192.168.100.101","TCP","60","44276  >  1271 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1271"
"1520","20.017911","192.168.100.103","192.168.100.101","TCP","60","44276  >  6007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","6007"
"1521","20.018097","192.168.100.103","192.168.100.101","TCP","60","44276  >  32780 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","32780"
"1522","20.018186","192.168.100.103","192.168.100.101","TCP","60","44276  >  63331 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","63331"
"1523","20.018273","192.168.100.103","192.168.100.101","TCP","60","44276  >  40193 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","40193"
"1524","20.018362","192.168.100.103","192.168.100.101","TCP","60","44276  >  37 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","37"
"1525","20.018510","192.168.100.103","192.168.100.101","TCP","60","44276  >  9040 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9040"
"1526","20.021547","192.168.100.103","192.168.100.101","TCP","60","44276  >  5998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5998"
"1527","20.021551","192.168.100.103","192.168.100.101","TCP","60","44276  >  5810 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5810"
"1528","20.021804","192.168.100.103","192.168.100.101","TCP","60","44276  >  25734 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","25734"
"1529","20.021808","192.168.100.103","192.168.100.101","TCP","60","44276  >  2601 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2601"
"1530","20.025251","192.168.100.103","192.168.100.101","TCP","60","44276  >  3809 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3809"
"1531","20.025431","192.168.100.103","192.168.100.101","TCP","60","44276  >  5915 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5915"
"1532","20.028169","192.168.100.103","192.168.100.101","TCP","60","44276  >  2179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2179"
"1533","20.028177","192.168.100.103","192.168.100.101","TCP","60","44276  >  1658 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1658"
"1534","20.028387","192.168.100.103","192.168.100.101","TCP","60","44276  >  2998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2998"
"1535","20.028394","192.168.100.103","192.168.100.101","TCP","60","44276  >  5679 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5679"
"1536","20.028555","192.168.100.103","192.168.100.101","TCP","60","44276  >  81 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","81"
"1537","20.039979","119.226.16.38","1.96.166.199","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"1538","20.080018","13.165.12.177","1.65.134.164","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"1539","20.089227","192.168.100.103","192.168.100.101","TCP","60","44277  >  5815 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5815"
"1540","20.092648","192.168.100.103","192.168.100.101","TCP","60","44277  >  1085 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1085"
"1541","20.092655","192.168.100.103","192.168.100.101","TCP","60","44276  >  2869 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2869"
"1542","20.092844","192.168.100.103","192.168.100.101","TCP","60","44276  >  3826 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3826"
"1543","20.093038","192.168.100.101","192.168.100.103","TCP","60","2869  >  44276 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","2869","44276"
"1544","20.095746","192.168.100.103","192.168.100.101","TCP","60","44276  >  5298 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5298"
"1545","20.095754","192.168.100.103","192.168.100.101","TCP","60","44276  >  2492 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2492"
"1546","20.095966","192.168.100.103","192.168.100.101","TCP","60","44276  >  548 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","548"
"1547","20.096003","192.168.100.103","192.168.100.101","TCP","60","44276  >  1075 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1075"
"1548","20.098422","192.168.100.103","192.168.100.101","TCP","60","44276  >  513 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","513"
"1549","20.098428","192.168.100.103","192.168.100.101","TCP","60","44276  >  366 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","366"
"1550","20.102121","192.168.100.103","192.168.100.101","TCP","60","44276  >  65129 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","65129"
"1551","20.102130","192.168.100.103","192.168.100.101","TCP","60","44276  >  10012 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","10012"
"1552","20.104961","192.168.100.103","192.168.100.101","TCP","60","44276  >  2382 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2382"
"1553","20.104966","192.168.100.103","192.168.100.101","TCP","60","44276  >  24800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","24800"
"1554","20.105187","192.168.100.103","192.168.100.101","TCP","60","44276  >  8300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8300"
"1555","20.105194","192.168.100.103","192.168.100.101","TCP","60","44276  >  4001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","4001"
"1556","20.105379","192.168.100.103","192.168.100.101","TCP","60","44276  >  19101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","19101"
"1557","20.105386","192.168.100.103","192.168.100.101","TCP","60","44276  >  1041 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1041"
"1558","20.105579","192.168.100.103","192.168.100.101","TCP","60","44276  >  3 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3"
"1559","20.105738","192.168.100.103","192.168.100.101","TCP","60","44276  >  5510 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5510"
"1560","20.105744","192.168.100.103","192.168.100.101","TCP","60","44276  >  1108 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1108"
"1561","20.105915","192.168.100.103","192.168.100.101","TCP","60","44276  >  2004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2004"
"1562","20.105922","192.168.100.103","192.168.100.101","TCP","60","44276  >  5566 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5566"
"1563","20.106173","192.168.100.103","192.168.100.101","TCP","60","44276  >  1064 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1064"
"1564","20.106179","192.168.100.103","192.168.100.101","TCP","60","44276  >  8292 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8292"
"1565","20.109612","192.168.100.103","192.168.100.101","TCP","60","44276  >  1037 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1037"
"1566","20.109618","192.168.100.103","192.168.100.101","TCP","60","44276  >  5999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5999"
"1567","20.109866","192.168.100.103","192.168.100.101","TCP","60","44276  >  2013 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2013"
"1568","20.109960","192.168.100.103","192.168.100.101","TCP","60","44276  >  33354 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","33354"
"1569","20.110050","192.168.100.103","192.168.100.101","TCP","60","44276  >  8021 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8021"
"1570","20.110221","192.168.100.103","192.168.100.101","TCP","60","44276  >  1048 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1048"
"1571","20.110226","192.168.100.103","192.168.100.101","TCP","60","44276  >  15660 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","15660"
"1572","20.110444","192.168.100.103","192.168.100.101","TCP","60","44276  >  8088 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8088"
"1573","20.110449","192.168.100.103","192.168.100.101","TCP","60","44276  >  34571 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","34571"
"1574","20.110634","192.168.100.103","192.168.100.101","TCP","60","44276  >  49161 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","49161"
"1575","20.113444","192.168.100.103","192.168.100.101","TCP","60","44277  >  3371 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3371"
"1576","20.113451","192.168.100.103","192.168.100.101","TCP","60","44277  >  9595 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","9595"
"1577","20.113628","192.168.100.103","192.168.100.101","TCP","60","44277  >  800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","800"
"1578","20.113636","192.168.100.103","192.168.100.101","TCP","60","44277  >  3011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3011"
"1579","20.113877","192.168.100.103","192.168.100.101","TCP","60","44276  >  5100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5100"
"1580","20.113882","192.168.100.103","192.168.100.101","TCP","60","44276  >  259 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","259"
"1581","20.114111","192.168.100.103","192.168.100.101","TCP","60","44276  >  2968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2968"
"1582","20.114254","192.168.100.103","192.168.100.101","TCP","60","44276  >  3889 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3889"
"1583","20.114367","192.168.100.103","192.168.100.101","TCP","60","44276  >  9998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9998"
"1584","20.118004","192.168.100.103","192.168.100.101","TCP","60","44277  >  3324 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3324"
"1585","20.118012","192.168.100.103","192.168.100.101","TCP","60","44277  >  2323 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2323"
"1586","20.118019","192.168.100.103","192.168.100.101","TCP","60","44277  >  9091 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","9091"
"1587","20.118026","192.168.100.103","192.168.100.101","TCP","60","44277  >  3918 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3918"
"1588","20.118034","192.168.100.103","192.168.100.101","TCP","60","44277  >  711 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","711"
"1589","20.118040","192.168.100.103","192.168.100.101","TCP","60","44277  >  20222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","20222"
"1590","20.118047","192.168.100.103","192.168.100.101","TCP","60","44277  >  4444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","4444"
"1591","20.118054","192.168.100.103","192.168.100.101","TCP","60","44276  >  21571 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","21571"
"1592","20.118225","192.168.100.103","192.168.100.101","TCP","60","44276  >  5906 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5906"
"1593","20.118232","192.168.100.103","192.168.100.101","TCP","60","44276  >  425 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","425"
"1594","20.118430","192.168.100.103","192.168.100.101","TCP","60","44276  >  1166 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1166"
"1595","20.118437","192.168.100.103","192.168.100.101","TCP","60","44276  >  1218 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1218"
"1596","20.118987","192.168.100.103","192.168.100.101","TCP","60","44276  >  51493 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","51493"
"1597","20.118993","192.168.100.103","192.168.100.101","TCP","60","44276  >  301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","301"
"1598","20.118997","192.168.100.103","192.168.100.101","TCP","60","44276  >  9575 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9575"
"1599","20.120002","119.231.176.18","1.96.166.230","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"1600","20.122725","192.168.100.103","192.168.100.101","TCP","60","44277  >  9040 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","9040"
"1601","20.122731","192.168.100.103","192.168.100.101","TCP","60","44277  >  37 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","37"
"1602","20.122736","192.168.100.103","192.168.100.101","TCP","60","44277  >  40193 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","40193"
"1603","20.122741","192.168.100.103","192.168.100.101","TCP","60","44277  >  63331 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","63331"
"1604","20.122745","192.168.100.103","192.168.100.101","TCP","60","44277  >  32780 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","32780"
"1605","20.122750","192.168.100.103","192.168.100.101","TCP","60","44277  >  6007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","6007"
"1606","20.122755","192.168.100.103","192.168.100.101","TCP","60","44277  >  1271 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1271"
"1607","20.126214","192.168.100.103","192.168.100.101","TCP","60","44277  >  5915 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5915"
"1608","20.126221","192.168.100.103","192.168.100.101","TCP","60","44277  >  3809 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3809"
"1609","20.126227","192.168.100.103","192.168.100.101","TCP","60","44277  >  2601 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2601"
"1610","20.126233","192.168.100.103","192.168.100.101","TCP","60","44277  >  25734 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","25734"
"1611","20.126239","192.168.100.103","192.168.100.101","TCP","60","44277  >  5810 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5810"
"1612","20.126407","192.168.100.103","192.168.100.101","TCP","60","44277  >  5998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5998"
"1613","20.130597","192.168.100.103","192.168.100.101","TCP","60","44277  >  81 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","81"
"1614","20.130616","192.168.100.103","192.168.100.101","TCP","60","44277  >  5679 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5679"
"1615","20.130621","192.168.100.103","192.168.100.101","TCP","60","44277  >  2998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2998"
"1616","20.130626","192.168.100.103","192.168.100.101","TCP","60","44277  >  1658 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1658"
"1617","20.130631","192.168.100.103","192.168.100.101","TCP","60","44277  >  2179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2179"
"1618","20.160037","99.57.187.89","43.237.128.253","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"1619","20.190328","192.168.100.103","192.168.100.101","TCP","60","44276  >  10002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","10002"
"1620","20.193094","192.168.100.103","192.168.100.101","TCP","60","44277  >  3826 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3826"
"1621","20.193101","192.168.100.103","192.168.100.101","TCP","60","44276  >  2046 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2046"
"1622","20.197419","192.168.100.103","192.168.100.101","TCP","60","44277  >  1075 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1075"
"1623","20.197436","192.168.100.103","192.168.100.101","TCP","60","44277  >  548 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","548"
"1624","20.197651","192.168.100.103","192.168.100.101","TCP","60","44277  >  2492 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2492"
"1625","20.197917","192.168.100.103","192.168.100.101","TCP","60","44277  >  5298 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5298"
"1626","20.199973","69.46.28.41","137.182.6.186","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"1627","20.200491","192.168.100.103","192.168.100.101","TCP","60","44277  >  366 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","366"
"1628","20.200499","192.168.100.103","192.168.100.101","TCP","60","44277  >  513 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","513"
"1629","20.203397","192.168.100.103","192.168.100.101","TCP","60","44277  >  10012 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","10012"
"1630","20.203405","192.168.100.103","192.168.100.101","TCP","60","44277  >  65129 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","65129"
"1631","20.206346","192.168.100.103","192.168.100.101","TCP","60","44277  >  8292 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","8292"
"1632","20.206355","192.168.100.103","192.168.100.101","TCP","60","44277  >  1064 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1064"
"1633","20.206551","192.168.100.103","192.168.100.101","TCP","60","44277  >  5566 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5566"
"1634","20.206559","192.168.100.103","192.168.100.101","TCP","60","44277  >  2004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2004"
"1635","20.206786","192.168.100.103","192.168.100.101","TCP","60","44277  >  1108 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1108"
"1636","20.206793","192.168.100.103","192.168.100.101","TCP","60","44277  >  5510 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5510"
"1637","20.206965","192.168.100.103","192.168.100.101","TCP","60","44277  >  3 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3"
"1638","20.207104","192.168.100.103","192.168.100.101","TCP","60","44277  >  1041 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1041"
"1639","20.207110","192.168.100.103","192.168.100.101","TCP","60","44277  >  19101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","19101"
"1640","20.207309","192.168.100.103","192.168.100.101","TCP","60","44277  >  4001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","4001"
"1641","20.207317","192.168.100.103","192.168.100.101","TCP","60","44277  >  8300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","8300"
"1642","20.207533","192.168.100.103","192.168.100.101","TCP","60","44277  >  24800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","24800"
"1643","20.207541","192.168.100.103","192.168.100.101","TCP","60","44277  >  2382 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2382"
"1644","20.211147","192.168.100.103","192.168.100.101","TCP","60","44277  >  49161 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","49161"
"1645","20.211152","192.168.100.103","192.168.100.101","TCP","60","44277  >  34571 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","34571"
"1646","20.211360","192.168.100.103","192.168.100.101","TCP","60","44277  >  8088 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","8088"
"1647","20.211479","192.168.100.103","192.168.100.101","TCP","60","44277  >  15660 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","15660"
